RUN,NOMBRES,APELLIDOS,CORREO,SEXO,FECHA DE NACIMIENTO,FACULTAD,CARRERA,PREFERENCIA,AÑO EGRESO,NES,PUNTAJE LENGUAJE,PUNTAJE MATEMÁTICA
18327662,ROSA MAR,FERREIRA ZAMBRANO,rosa.ferreira.z@usachi.cy,FEMENINO,11-10-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN INDUSTRIA,1,2019,5.41,704,747
20183431,COSTANTINO MATTHEW,TURCI RAMÓN,costantino.turci.r@usachi.cy,MASCULINO,7-6-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN INDUSTRIA,1,2019,5.48,668,569
20969406,JOÃO GABRIEL MIGUEL ÁNGEL,RODRÍQUEZ COSTA,joão gabriel.rodríquez.c@usachi.cy,MASCULINO,26-9-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN INDUSTRIA,3,2017,5.95,741,768
18527693,RODRIGO JASON,TRENTINI BABBO,rodrigo.trentini.b@usachi.cy,MASCULINO,4-11-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,2,2019,4.76,562,683
18182831,BERNARDO TROY,ARCOS GARRIGA,bernardo.arcos.g@usachi.cy,MASCULINO,14-10-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1,2018,6.85,793,554
20379785,GENARO JULIE,FREITAS GRIMES,genaro.freitas.g@usachi.cy,FEMENINO,4-7-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1,2019,5.07,721,647
19577830,ELENA SHARON,BRUNELLO CUMMINGS,elena.brunello.c@usachi.cy,FEMENINO,27-8-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,2,2017,6.94,584,587
20757456,GLORIA LUCIA,MONTANELLI GIANETTI,gloria.montanelli.g@usachi.cy,FEMENINO,4-7-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,2,2019,5.65,565,765
19397507,VICTOR MANUEL PEDRO,HERNANDEZ GUILLEN,victor manuel.hernandez.g@usachi.cy,MASCULINO,29-4-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,3,2019,5.59,823,740
19812173,ROBERT KARL,MARINETTI BERNARDI,robert.marinetti.b@usachi.cy,MASCULINO,14-9-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,2,2017,5.01,765,764
18303610,REBECA SIMONETTA,REYES WEBER,rebeca.reyes.w@usachi.cy,FEMENINO,22-8-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,2,2018,6.31,644,621
19848963,PATRICIA AMY,GIULIETTI COLEMAN,patricia.giulietti.c@usachi.cy,FEMENINO,28-2-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1,2019,6.21,717,675
18298710,JOSEFINA LAMBERTO,BROWN PINTO,josefina.brown.p@usachi.cy,MASCULINO,3-8-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,2,2019,6.61,568,637
18769463,OTTONE JIMMY,CASTRO HARRIS,ottone.castro.h@usachi.cy,MASCULINO,18-9-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,2,2018,6.26,666,726
20369610,PAUL MICHAEL,SILVEIRA HERNANDEZ,paul.silveira.h@usachi.cy,MASCULINO,1-11-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1,2017,5.12,790,567
20557131,ERNESTO GREGORY,PELAYO SMITH,ernesto.pelayo.s@usachi.cy,MASCULINO,28-12-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,1,2019,4.91,627,812
18808015,VERONICA LUIS,BRIGGS ALEXANDER,veronica.briggs.a@usachi.cy,FEMENINO,25-12-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN METALURGIA,3,2017,4.7,716,763
20028804,EMILIA ESTELA,LAWSON ORTEGA,emilia.lawson.o@usachi.cy,FEMENINO,13-9-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1,2018,6.21,761,627
20643607,GONZALO REGINALD,RICO GALÁN,gonzalo.rico.g@usachi.cy,MASCULINO,22-9-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN METALURGIA,3,2018,6.63,776,832
19599068,ANDREA THOMAS,ORTIZ SCHIAPARELLI,andrea.ortiz.s@usachi.cy,MASCULINO,11-12-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN METALURGIA,2,2019,4.06,816,719
19812467,MAGDALENA DIANE,STEVENS BROWN,magdalena.stevens.b@usachi.cy,FEMENINO,16-6-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN METALURGIA,2,2017,4.37,850,755
19961771,MARCOS VINICIUS FEDELE,FRANSCINI SCHAEFER,marcos vinicius.franscini.s@usachi.cy,MASCULINO,31-1-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN METALURGIA,3,2019,4.04,568,664
20933879,ANNA INÉS,JONES BENAVENT,anna.jones.b@usachi.cy,FEMENINO,13-3-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN METALURGIA,3,2018,5.71,803,664
19916216,SANTIAGO STEVEN,BARBARIGO CRAIG,santiago.barbarigo.c@usachi.cy,MASCULINO,17-5-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN METALURGIA,2,2017,4.74,682,712
20737834,DANA CLAUDIA,CRAWFORD MÚGICA,dana.crawford.m@usachi.cy,FEMENINO,13-6-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN METALURGIA,2,2019,5.51,780,793
19314264,BRIAN LUIS MIGUEL,GOMES SOUZA,brian.gomes.s@usachi.cy,MASCULINO,29-11-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN METALURGIA,3,2019,4.89,689,763
20946709,RAFAELA ALBA,ESTEVEZ RODRIGUEZ,rafaela.estevez.r@usachi.cy,FEMENINO,17-3-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN METALURGIA,3,2019,5.42,692,647
18402191,ANA VITÓRIA PEDRO,DÍAZ MILLER,ana vitória.díaz.m@usachi.cy,FEMENINO,10-6-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN METALURGIA,3,2018,6.54,781,685
19046056,ALFREDO LUCHINO,NOVAES RAMIREZ,alfredo.novaes.r@usachi.cy,MASCULINO,20-7-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN METALURGIA,3,2018,6.41,715,840
18241368,SILVIA ELIZABETH,DETTI FRANCIS,silvia.detti.f@usachi.cy,FEMENINO,30-11-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MINAS ,3,2018,5.16,599,605
20606932,AMLETO ERNESTO,WEBSTER JESUS,amleto.webster.j@usachi.cy,MASCULINO,28-10-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MINAS ,3,2018,4.4,676,746
18119831,FRANCESCO JEFFREY,CLAVERO WATSON,francesco.clavero.w@usachi.cy,MASCULINO,14-3-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MINAS ,3,2019,4.87,625,848
19254875,ERMES JOAN,MONTANARI BELTRAN,ermes.montanari.b@usachi.cy,MASCULINO,30-5-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MINAS ,2,2017,4.07,641,844
20055197,NOELIA MARÍA,VIEIRA VILLAVERDE,noelia.vieira.v@usachi.cy,FEMENINO,26-5-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MINAS ,3,2019,4.59,624,811
19614449,BRENDA RAQUEL,MONTEIRO MATA,brenda.monteiro.m@usachi.cy,FEMENINO,22-11-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MINAS ,2,2019,5.1,652,795
19798637,TIZIANA CLARA,PAPETTI BRUNO,tiziana.papetti.b@usachi.cy,FEMENINO,13-5-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MINAS ,1,2018,5.75,770,719
20548703,FABIOLA JOANNE,CÓRDOBA TEIXEIRA,fabiola.córdoba.t@usachi.cy,FEMENINO,27-5-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MINAS ,2,2019,6.16,774,804
20133970,LETÍCIA DANIELA,DA ROCHA ROY,letícia.da rocha.r@usachi.cy,FEMENINO,30-9-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MINAS ,2,2019,5.48,721,631
18433912,DAVI LUCCA DANIEL,MÉNDEZ VÉLEZ,davi lucca.méndez.v@usachi.cy,MASCULINO,10-11-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MINAS ,2,2017,5.4,807,810
20237587,YASMIN JENNIFER,RODRIGUEZ MYERS,yasmin.rodriguez.m@usachi.cy,FEMENINO,15-11-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MINAS ,3,2019,5.53,683,812
19128785,MICHAEL RAIMONDO,PISANI LOPES,michael.pisani.l@usachi.cy,MASCULINO,11-12-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MINAS ,1,2019,5.43,713,743
19479693,ROBERT JUAN CARLOS,CARLI DA CUNHA,robert.carli.d@usachi.cy,MASCULINO,12-3-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN MINAS ,3,2019,4.06,627,699
18146238,JORGE JEREMY,VIRGILIO CAMARILLO,jorge.virgilio.c@usachi.cy,MASCULINO,30-10-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,3,2019,6.86,777,815
19635358,ESPERANZA WILFRIDO,LEMUS RODRIGUEZ,esperanza.lemus.r@usachi.cy,FEMENINO,21-5-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,3,2018,6.54,849,554
20125240,JUSTIN JORGE,SORIA ALONZI,justin.soria.a@usachi.cy,MASCULINO,27-10-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,1,2019,6.94,668,654
20184767,PEDRO ISAAC,SNYDER MONDAINI,pedro.snyder.m@usachi.cy,MASCULINO,4-7-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,1,2019,5.46,700,791
19768519,ANDREW PASCUAL,CALDEIRA TURNER,andrew.caldeira.t@usachi.cy,MASCULINO,4-6-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,3,2018,6.75,743,715
20484256,EMILIO ERMANNO,BERTOLI HERNÁNDEZ,emilio.bertoli.h@usachi.cy,MASCULINO,26-6-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,3,2017,6.75,647,784
20950907,RAFFAELLINO ANDRÉS,JARAMILLO CERDÁ,raffaellino.jaramillo.c@usachi.cy,MASCULINO,17-8-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,2,2019,5,647,746
19993678,FRED DAVI,WALKER FLORES,fred.walker.f@usachi.cy,MASCULINO,21-4-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,3,2019,4.38,732,654
20335721,MIGUEL JAMES,FREITAS MILLER,miguel.freitas.m@usachi.cy,MASCULINO,24-10-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,2,2018,6.2,742,601
19581908,ALICIA SHERRY,GARCÉS TIRADO,alicia.garcés.t@usachi.cy,FEMENINO,14-8-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,1,2018,6.06,614,636
18504084,KARLA PAOLA,FUENTES GALÁN,karla.fuentes.g@usachi.cy,FEMENINO,2-2-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,1,2019,5.35,735,810
20298324,JUAN CARLOS HUMBERTO,ÁLVAREZ CAZORLA,juan carlos.álvarez.c@usachi.cy,FEMENINO,26-12-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,2,2019,5.62,714,742
20250461,LUIGI ANDRE,QUIÑÓNEZ ARGENTERO,luigi.quiñónez.a@usachi.cy,MASCULINO,2-9-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,2,2017,5.94,736,554
18810430,ISIS GABINO,ROSARIO JÁUREGUI,isis.rosario.j@usachi.cy,FEMENINO,1-11-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN BIOTECNOLOGÍA,3,2019,5.81,714,563
20217099,SALVATORE ERNEST,PRATI FOGAÇA,salvatore.prati.f@usachi.cy,MASCULINO,15-6-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN BIOTECNOLOGÍA,2,2018,4.42,718,734
20691230,KATHY SUSANNA,BARBA TORRES,kathy.barba.t@usachi.cy,FEMENINO,3-9-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN BIOTECNOLOGÍA,2,2019,4.66,698,586
18763436,DEVIN JEREMY,SMITH DAVIS,devin.smith.d@usachi.cy,MASCULINO,6-1-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN BIOTECNOLOGÍA,3,2019,4.4,603,652
19663265,GREGORIO CAMILA,CHERRY VIEIRA,gregorio.cherry.v@usachi.cy,MASCULINO,29-8-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN BIOTECNOLOGÍA,1,2018,6.95,669,695
18638652,EDWIN RENAN,DUNCAN ARAGÃO,edwin.duncan.a@usachi.cy,MASCULINO,24-6-1990,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN BIOTECNOLOGÍA,2,2019,4.13,722,668
19745621,DEVIN EDWIN,PERERA WILLIAMS,devin.perera.w@usachi.cy,MASCULINO,5-3-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN BIOTECNOLOGÍA,3,2018,5.28,799,603
18274874,JENNIFER DEBRA,CALATAYUD CIVASCHI,jennifer.calatayud.c@usachi.cy,FEMENINO,15-5-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN BIOTECNOLOGÍA,1,2018,5.45,595,791
20122343,EVA DANIELLE,LEONARD IANNUZZI,eva.leonard.i@usachi.cy,FEMENINO,8-12-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN BIOTECNOLOGÍA,3,2018,6.37,789,760
18651478,FORTUNATA YOLANDA,GUALTIERI LARSEN,fortunata.gualtieri.l@usachi.cy,FEMENINO,17-4-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN BIOTECNOLOGÍA,1,2019,6.66,661,566
18303782,MARCOS ROBERTO,BROWN REEVES,marcos.brown.r@usachi.cy,MASCULINO,17-9-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN BIOTECNOLOGÍA,2,2018,4.78,595,795
18001393,ANDREW MARCOS,AZEVEDO PINTO,andrew.azevedo.p@usachi.cy,MASCULINO,7-12-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN BIOTECNOLOGÍA,1,2019,4.16,786,759
18706270,AURORA RAÚL,FULLER DAS NEVES,aurora.fuller.d@usachi.cy,FEMENINO,29-4-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN BIOTECNOLOGÍA,1,2019,6.89,694,724
19108674,NATHAN SAMUEL,NORIEGA PINTO,nathan.noriega.p@usachi.cy,MASCULINO,2-11-1991,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,2,2019,5.86,733,785
20793818,FRANCISCA CRISTIAN,DELGADO SCALERA,francisca.delgado.s@usachi.cy,MASCULINO,7-10-1993,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,3,2017,6.39,595,660
19218247,MATTHEW TREVOR,BONDUMIER GÓMEZ,matthew.bondumier.g@usachi.cy,MASCULINO,8-9-1995,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,3,2017,6.64,560,680
18317728,CATALINA ALEJANDRA,JOHNSON MELO,catalina.johnson.m@usachi.cy,FEMENINO,20-10-1995,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,2,2018,6.99,566,805
20560559,MARIA CECÍLIA SUSAN,PUENTE DUARTE,maria cecília.puente.d@usachi.cy,FEMENINO,11-6-1997,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,3,2019,6.53,777,583
20789736,GIANNA KRYSTAL,TRUJILLO GRIFFIN,gianna.trujillo.g@usachi.cy,FEMENINO,20-8-1998,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,2,2019,6.35,727,684
19344946,LUCAS ROSA,SOLÍS MELO,lucas.solís.m@usachi.cy,MASCULINO,12-3-1999,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,2,2019,5.23,592,799
19533907,ALISON STEPHANY,REILLY BARTOLI,alison.reilly.b@usachi.cy,FEMENINO,21-4-1991,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,1,2019,6.54,573,777
18411254,ALEJANDRO JOÃO GUILHERME,VITTADELLO GRAY,alejandro.vittadello.g@usachi.cy,MASCULINO,22-2-1996,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,3,2018,5.73,782,698
19537130,BIANCA CAROLINA,PERALES ÁVALOS,bianca.perales.á@usachi.cy,FEMENINO,24-9-1993,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,2,2019,4.87,648,651
18087055,RODNEY GREGORY,REZENDE GÁLVEZ,rodney.rezende.g@usachi.cy,MASCULINO,31-8-1991,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,2,2018,6.27,669,654
20141638,ANGELA VIRGINIA,SANTOS MARTORELL,angela.santos.m@usachi.cy,FEMENINO,9-9-1994,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,1,2018,6.02,789,669
18750908,ELVIRA FLAVIA,BENTON GARCIA,elvira.benton.g@usachi.cy,FEMENINO,3-8-1993,FACULTAD DE HUMANIDADES,LICENCIATURA EN ESTUDIOS INTERNACIONALES,1,2017,5.96,781,805
18115173,MELISSA LAURETTA,ARMENDÁRIZ CASARES,melissa.armendáriz.c@usachi.cy,FEMENINO,3-4-1995,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2018,4.64,628,841
18692131,SHARON CHELSEA,SMITH CARLOS,sharon.smith.c@usachi.cy,FEMENINO,7-7-1993,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2018,4.5,598,630
20838180,MARK SERGIO,MESA LUCENA,mark.mesa.l@usachi.cy,MASCULINO,8-3-1994,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2018,5.84,662,678
20781414,DANIEL KRISTIN,DE LEÓN PORTERO,daniel.de león.p@usachi.cy,FEMENINO,31-5-1993,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2019,5.55,675,635
20226898,VIRGINIA ENCARNACION,ACEDO CATENAZZI,virginia.acedo.c@usachi.cy,FEMENINO,12-8-1997,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2019,4.58,772,730
20561322,ANTHONY CHRISTIAN,RICHARDSON NOVAES,anthony.richardson.n@usachi.cy,MASCULINO,19-11-1994,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,3,2019,4.96,698,825
20298569,NATHAN JOSE CARLOS,TRUJILLO PIQUER,nathan.trujillo.p@usachi.cy,MASCULINO,6-4-1995,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2018,6.89,753,839
18103886,RYAN MICHAEL,PEIXOTO THOMAS,ryan.peixoto.t@usachi.cy,MASCULINO,18-6-1999,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,2,2019,6.07,736,616
18330756,YOLANDA CONNOR,GUERRA ESPOSITO,yolanda.guerra.e@usachi.cy,MASCULINO,22-11-1992,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2018,4.96,629,713
19414000,JONATHAN JOSE,NOVAES OROZCO,jonathan.novaes.o@usachi.cy,MASCULINO,4-7-1994,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2019,6.4,656,754
19549260,EMILIA STEVE,ALONSO MONDRAGÓN,emilia.alonso.m@usachi.cy,MASCULINO,27-10-1997,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2019,4.4,633,841
18696550,BRUNO JOSE ANGEL,MORAES WRIGHT,bruno.moraes.w@usachi.cy,MASCULINO,25-2-1996,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,1,2019,6.38,635,560
18177088,ANDRÉS JOSE IGNACIO,ANASTASI PERALES,andrés.anastasi.p@usachi.cy,MASCULINO,27-2-1992,FACULTAD DE HUMANIDADES,LICENCIATURA EN HISTORIA,3,2019,5.88,650,671
18446272,CLAUDIA BRENDA,IZQUIERDO BARROS,claudia.izquierdo.b@usachi.cy,FEMENINO,3-1-1994,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2018,5.74,564,772
19785309,GRACIELA DEVON,DUARTE COMAS,graciela.duarte.c@usachi.cy,MASCULINO,19-2-1992,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2017,6.79,724,625
18192895,CARRIE LUIGINA,GRAMSCI MELGAR,carrie.gramsci.m@usachi.cy,FEMENINO,25-6-1995,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2017,4.43,682,663
20380617,SALVI WILLIAM,FOGAÇA RICOLFI,salvi.fogaça.r@usachi.cy,MASCULINO,23-2-1996,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2019,4.21,848,660
19535976,IKER RAQUEL,CARRASCO SILVEIRA,iker.carrasco.s@usachi.cy,MASCULINO,24-10-1999,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,6.43,694,798
18154338,JORDAN ISABEL,WOODS FARRÉ,jordan.woods.f@usachi.cy,FEMENINO,16-9-1999,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,3,2019,6.8,627,667
19636245,EUGENIO SUSANNA,SCHIAVONE ESPARZA,eugenio.schiavone.e@usachi.cy,FEMENINO,26-4-1996,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2019,5.65,571,811
18661262,ROSINA CLAUDIA,DA COSTA MONREAL,rosina.da costa.m@usachi.cy,FEMENINO,14-2-1996,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,5.79,715,828
20287740,MICHAEL MARGARITA,GALLEGOS GALLOWAY,michael.gallegos.g@usachi.cy,MASCULINO,16-4-1999,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,5.02,577,744
19939446,ALESSANDRA MAYSA,PANTOJA CARDOSO,alessandra.pantoja.c@usachi.cy,FEMENINO,9-11-1993,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2017,4.23,830,818
18672396,BENJAMIN GRECO,JOHNSON CRUZ,benjamin.johnson.c@usachi.cy,MASCULINO,10-1-1994,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,2,2018,4.73,641,779
19337171,ENRIQUE DOLORES,PORTO REYES,enrique.porto.r@usachi.cy,MASCULINO,22-10-1995,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2019,6.63,628,793
18082317,JUAN CARLOS AGNOLO,TAPIA MORRIS,juan carlos.tapia.m@usachi.cy,MASCULINO,22-6-1996,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN CASTELLANO,1,2018,5.91,556,774
20491729,CRISTAL VIRGINIA,DA CRUZ DA MATA,cristal.da cruz.d@usachi.cy,FEMENINO,16-4-1996,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,1,2019,4.99,831,610
19193460,HEATHER ANA,HERRERA RÓDENAS,heather.herrera.r@usachi.cy,FEMENINO,27-5-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2018,4.34,781,702
19468566,CARLA OMAR,PRESTON WILLIAMS,carla.preston.w@usachi.cy,FEMENINO,15-4-1993,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2019,5.44,741,679
20200171,EVA MICHELLE,TALIERCIO ORTEGA,eva.taliercio.o@usachi.cy,FEMENINO,26-5-1993,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2018,4.78,594,665
18508971,MAYSA JOANNE,MORRIS SHAW,maysa.morris.s@usachi.cy,FEMENINO,30-7-1996,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2018,6.67,816,656
18274835,BETH KATIE,FANTOZZI COLLADO,beth.fantozzi.c@usachi.cy,FEMENINO,30-11-1998,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,1,2019,4.5,676,738
19690049,DAVI LUIZ JAMES,NOVAK BECKER,davi luiz.novak.b@usachi.cy,MASCULINO,21-3-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,1,2019,5.99,842,788
18352548,SOLEDAD DEBORAH,PORTO SOLORIO,soledad.porto.s@usachi.cy,FEMENINO,8-1-1993,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2018,4.02,758,665
19022780,CATERINA SANDRA,PERALTA HANSEN,caterina.peralta.h@usachi.cy,FEMENINO,29-4-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,3,2018,6.84,562,632
18152433,NATALIE MELANIE,FARIAS LOPEZ,natalie.farias.l@usachi.cy,FEMENINO,9-11-1997,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,3,2019,4.01,714,600
18926127,MARIANA KAREN,GREEN ALMONTE,mariana.green.a@usachi.cy,FEMENINO,4-6-1991,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,2,2018,6.13,660,767
19562388,ANDREW EUGENE,CÁNOVAS SILVA,andrew.cánovas.s@usachi.cy,MASCULINO,20-4-1993,FACULTAD DE HUMANIDADES,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA,3,2018,5.51,572,655
