RUN,NOMBRES,APELLIDOS,CORREO,SEXO,FECHA DE NACIMIENTO,FACULTAD,CARRERA,PREFERENCIA,AÑO EGRESO,NES,PUNTAJE LENGUAJE,PUNTAJE MATEMÁTICA
20989693,ANGELA DANA,STRONG MUÑIZ,angela.strong.m@usachi.cy,FEMENINO,24-3-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,4.09,562,749
20690841,VITOR GABRIEL GIOACHINO,SOUZA PERANDA,vitor gabriel.souza.p@usachi.cy,MASCULINO,12-3-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,4.76,625,572
18299733,ANTHONY VITOR HUGO,FREITAS EVANS,anthony.freitas.e@usachi.cy,MASCULINO,14-2-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,5.55,571,632
19932520,GREGORIO FRANCISCO,MAYORGA CERQUIGLINI,gregorio.mayorga.c@usachi.cy,MASCULINO,26-3-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2018,4.76,850,796
19551982,KENNETH LUIZ MIGUEL,SANCHES SILVA,kenneth.sanches.s@usachi.cy,MASCULINO,25-6-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2018,6.17,784,566
18048408,PINA SAMANTHA,PINTO ARREDONDO,pina.pinto.a@usachi.cy,FEMENINO,17-1-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,4.05,709,552
18477460,NINETTA KATHERINE,MITCHELL GUIDOTTI,ninetta.mitchell.g@usachi.cy,FEMENINO,2-3-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,4.4,588,756
18573297,ROLANDO GIOVANNA,DAVIS ZAVALA,rolando.davis.z@usachi.cy,FEMENINO,15-12-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,4.57,550,762
18906757,STEPHANY ENRIQUE,MILLS SINISI,stephany.mills.s@usachi.cy,FEMENINO,5-6-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2018,4.21,662,710
18082964,ANTHONY MARCELO,SALGADO MADRID,anthony.salgado.m@usachi.cy,MASCULINO,19-3-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,4.38,759,592
19992363,ANA LÍVIA PURIFICACIÓN,NUNES ARIÑO,ana lívia.nunes.a@usachi.cy,FEMENINO,5-9-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,5.67,557,850
18788621,GEMA VICTORIA,HOBBS JAIMES,gema.hobbs.j@usachi.cy,FEMENINO,31-12-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2018,4.09,602,796
19039883,VIRGINIA ENCARNACION,PEARSON CANTERO,virginia.pearson.c@usachi.cy,FEMENINO,13-5-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,5.32,825,704
20554131,HUGO DANIELA,MORALES REYNOSO,hugo.morales.r@usachi.cy,FEMENINO,11-10-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2017,4.93,764,765
19322357,GIULIO RONALDO,ARENAS ROCHA,giulio.arenas.r@usachi.cy,MASCULINO,25-12-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,4.31,676,573
20801169,CHRISTOPHER ALDERANO,LLOYD ALEXANDER,christopher.lloyd.a@usachi.cy,MASCULINO,17-7-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,6.71,645,796
18298246,KRISTOPHER ERIC,NOVAES AMOR,kristopher.novaes.a@usachi.cy,MASCULINO,25-12-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,6.43,585,619
20890315,LUIZ GUSTAVO DANIEL,PRIEGO GRIFFITH,luiz gustavo.priego.g@usachi.cy,MASCULINO,21-6-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2017,6.15,760,582
19105190,STEFANO CECILIA,LIMA ARAUJO,stefano.lima.a@usachi.cy,MASCULINO,15-7-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,4.19,710,618
20496249,MARCELO MICHELE,PONCE NICOLUCCI,marcelo.ponce.n@usachi.cy,MASCULINO,22-12-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2017,4.46,661,648
18829080,DELIA MICHELETTO,DA CONCEIÇÃO FRANKLIN,delia.da conceição.f@usachi.cy,MASCULINO,14-4-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,6.56,673,644
19055936,MICHAEL RAMÓN,METELLA HERNANDEZ,michael.metella.h@usachi.cy,MASCULINO,5-3-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2017,5.87,814,724
18019010,MARISA ANTONIA,VALBUENA DE JESÚS,marisa.valbuena.d@usachi.cy,FEMENINO,3-4-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2018,4.55,649,556
20051893,VALENTINA GINA,MARTINEZ ALEXANDER,valentina.martinez.a@usachi.cy,FEMENINO,3-12-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2018,4.59,727,734
20232645,JORDI MARC,TOWNSEND ANDERSON,jordi.townsend.a@usachi.cy,MASCULINO,26-11-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2018,6.08,637,561
19363699,PAUL MATTHEW,SMITH CHAMBERS,paul.smith.c@usachi.cy,MASCULINO,9-12-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2018,4.27,793,635
18433060,BRENDA RITA,BÉTANCOURT TODD,brenda.bétancourt.t@usachi.cy,FEMENINO,9-7-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,5.67,673,678
20449664,EMILIO CARLOS,REY SAWYER,emilio.rey.s@usachi.cy,MASCULINO,28-3-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2018,6.86,613,740
18454977,ISAAC YENI,DAS NEVES DA MOTA,isaac.das neves.d@usachi.cy,MASCULINO,22-3-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2018,4.04,651,766
19151712,NIEVES BEATRIZ,IANNUCCI INTERMINEI,nieves.iannucci.i@usachi.cy,FEMENINO,13-5-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,5.52,554,709
20951254,AIMEE PIERINA,HOWARD LUNA,aimee.howard.l@usachi.cy,FEMENINO,11-5-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,6.6,825,570
19609743,ALBERTO ERNESTO,NAVARRETE DORIA,alberto.navarrete.d@usachi.cy,MASCULINO,14-10-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2017,4.33,649,785
18848442,PAULINA EMILIA,RICO FERNANDES,paulina.rico.f@usachi.cy,FEMENINO,15-6-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2017,4.92,666,835
19119719,LAURA ANA VITÓRIA,CALDERON ROBERTS,laura.calderon.r@usachi.cy,FEMENINO,8-9-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2017,5.73,605,740
20151729,ALBA VERONICA,GALVANI LOZADA,alba.galvani.l@usachi.cy,FEMENINO,9-10-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2018,4.62,699,562
18195639,HERMELINDA LUCÍA,JONES PADOVANO,hermelinda.jones.p@usachi.cy,FEMENINO,31-5-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2018,6.1,718,640
18305884,JOSEPH FRANCISCO JAVIER,MAFFEI WHITE,joseph.maffei.w@usachi.cy,MASCULINO,14-2-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2018,5.77,700,752
18559126,MARÍA TERESA TANIA,OLMOS YBARRA,maría teresa.olmos.y@usachi.cy,MASCULINO,3-12-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2018,6.4,686,653
19893546,ROMINA CAROLINA,SALES TOVAR,romina.sales.t@usachi.cy,FEMENINO,7-2-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,4.23,837,681
18112929,ERMENEGILDO ANABEL,JOHNSON MARTINEZ,ermenegildo.johnson.m@usachi.cy,MASCULINO,16-10-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,6.67,730,686
19384285,JOSÉ LUIS LOREDANA,MORRIS ALCALA,josé luis.morris.a@usachi.cy,FEMENINO,7-2-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2018,5.89,639,551
20393507,VICTORIA JASMINE,GROSS CAMPOS,victoria.gross.c@usachi.cy,FEMENINO,29-11-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,5.56,835,797
18200702,RAFAELA FABRIZIA,VALDÉS VENEZIANO,rafaela.valdés.v@usachi.cy,FEMENINO,27-12-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,5.5,740,571
20274134,HECTOR DAVID,DAVIS GARMENDIA,hector.davis.g@usachi.cy,MASCULINO,16-10-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2018,6.6,679,580
20292381,MARCELA DANIELE,GILBERT BUSTAMANTE,marcela.gilbert.b@usachi.cy,MASCULINO,3-7-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,4.94,716,593
19059393,CRISTIAN YURI,FARRÉ BRADFORD,cristian.farré.b@usachi.cy,MASCULINO,7-5-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2018,4.93,658,791
18060977,CHERYL ALINA,DAVIS CONTARINI,cheryl.davis.c@usachi.cy,FEMENINO,11-10-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,4.96,675,703
20638326,ELENA BEATRICE,JOHNSON PEREZ,elena.johnson.p@usachi.cy,FEMENINO,4-2-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,6.73,771,773
19750598,GASTONE WALTER,BLANCO PERES,gastone.blanco.p@usachi.cy,MASCULINO,8-6-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,4.26,585,604
18765117,STEPHANY KAMILLY,ROBERTS ARIAS,stephany.roberts.a@usachi.cy,FEMENINO,21-2-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2018,4.83,795,777
19563998,JEREMY RUGGERO,ARAGÃO CARDOSO,jeremy.aragão.c@usachi.cy,MASCULINO,18-12-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2018,5.38,781,746
18467661,ANA MARÍA BEATRIZ,CUETO MACÍAS,ana maría.cueto.m@usachi.cy,FEMENINO,31-5-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2018,6.69,631,725
20160055,ROLANDO REBEKAH,ALEMANY RUIZ,rolando.alemany.r@usachi.cy,FEMENINO,19-2-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,4.17,770,563
18114441,JOSE AMELIA,UDINESE PONS,jose.udinese.p@usachi.cy,MASCULINO,6-4-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,4.97,743,720
18767775,KATHERINE RAMONA,SAULI CARVALHO,katherine.sauli.c@usachi.cy,FEMENINO,13-3-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,5.44,685,820
20969443,JUAN ANTONIO CLARA,URIBE NOLAN,juan antonio.uribe.n@usachi.cy,MASCULINO,17-1-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,4.38,849,663
18501702,BRENT CESAR,PINEDA CASALODI,brent.pineda.c@usachi.cy,MASCULINO,2-11-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,6.27,663,745
19518872,KEVIN RAUL,VARGAS REY,kevin.vargas.r@usachi.cy,MASCULINO,8-8-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,4.37,644,721
19481435,PEDRO PEDRO LUCAS,DIAS DANIELS,pedro.dias.d@usachi.cy,MASCULINO,21-6-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,5.76,727,767
18174302,NATALIA RACHEL,AYLLÓN DÍAZ,natalia.ayllón.d@usachi.cy,FEMENINO,9-3-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,4.39,604,722
18382005,ELIZABETH ALYSSA,GAGGINI FOGAÇA,elizabeth.gaggini.f@usachi.cy,FEMENINO,14-3-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2017,6.63,803,698
18996699,VERÓNICA RODRIGO,WATSON NICOLETTI,verónica.watson.n@usachi.cy,MASCULINO,20-6-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,5.36,621,648
18790242,KEVIN GIANFRANCO,DA CONCEIÇÃO DA ROSA,kevin.da conceição.d@usachi.cy,MASCULINO,3-9-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,5.36,697,558
18406628,LYDIA CARLA,BIANCHI GIL,lydia.bianchi.g@usachi.cy,FEMENINO,20-3-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2017,6.94,621,768
18867503,BRYAN LUIS,PEIXOTO EXPÓSITO,bryan.peixoto.e@usachi.cy,MASCULINO,26-9-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2017,6.34,738,771
19961121,ELOY DONNA,NORBIATO JOHNSON,eloy.norbiato.j@usachi.cy,FEMENINO,3-10-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,5.71,767,702
19155766,LIVIA LETÍCIA,NASCIMENTO MAGLIO,livia.nascimento.m@usachi.cy,FEMENINO,2-8-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,5.38,681,699
20746112,LORENA CRISTINA,LIMA CID,lorena.lima.c@usachi.cy,FEMENINO,2-8-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,6.9,588,620
19548456,GONZALO BRETT,SERNA SERRAGLIO,gonzalo.serna.s@usachi.cy,MASCULINO,2-8-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2018,4.79,841,646
19451303,ANNALISA MARIA SOPHIA,GOMES DA CONCEIÇÃO,annalisa.gomes.d@usachi.cy,FEMENINO,19-2-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,4.1,676,802
18548839,JEFFREY DUSTIN,HUNTER HILL,jeffrey.hunter.h@usachi.cy,MASCULINO,28-10-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,6.29,780,557
20219866,RAQUEL AMY,GAROBBIO GENTILESCHI,raquel.garobbio.g@usachi.cy,FEMENINO,12-11-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,5.35,692,663
19233243,ALEJANDRO JOSE MIGUEL,MORANDI BOWMAN,alejandro.morandi.b@usachi.cy,MASCULINO,16-12-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,5.42,597,755
20004225,RICARDO PEDRO,RICHARD MACÍAS,ricardo.richard.m@usachi.cy,MASCULINO,3-12-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,4.46,654,701
18793851,ERMENEGILDO PIETRO,ACOSTA BARAJAS,ermenegildo.acosta.b@usachi.cy,MASCULINO,3-11-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2018,4.51,710,734
20579630,ANNA MARIA,ARAGÃO YÁÑEZ,anna.aragão.y@usachi.cy,FEMENINO,5-1-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,5.59,578,823
19550088,RAFAEL POMPEO,BARZINI HOLLOWAY,rafael.barzini.h@usachi.cy,MASCULINO,11-3-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,6.23,550,652
18071971,JOSEP EDUARDO,ROLDAN JACKSON,josep.roldan.j@usachi.cy,MASCULINO,5-2-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,5.5,761,582
18330779,MELANIE HALEY,FRANCIS PEREIRA,melanie.francis.p@usachi.cy,FEMENINO,13-3-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,6.68,791,824
20101015,WILLIAM JEREMY,ADAMS KEITH,william.adams.k@usachi.cy,MASCULINO,1-6-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,4.55,748,801
20531961,MIRELLA ABRIL,SANTOS BERG,mirella.santos.b@usachi.cy,FEMENINO,8-8-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,6.34,773,579
19815793,KEVIN WILLIAM,SMITH MONTEZ,kevin.smith.m@usachi.cy,MASCULINO,7-10-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,5.62,774,554
20442785,DOMINGO IGOR,PRIEGO MENDES,domingo.priego.m@usachi.cy,MASCULINO,3-11-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,5.58,682,748
19079727,JOSEFINA MEGAN,LUCAS COVARRUBIAS,josefina.lucas.c@usachi.cy,FEMENINO,20-12-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,4.51,746,696
20663379,JOSÉ EDUARDO RICHARD,GRAHAM ARAGÃO,josé eduardo.graham.a@usachi.cy,MASCULINO,25-6-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,4.58,850,689
18535614,ANA JUANA,ADÁN JOHNSON,ana.adán.j@usachi.cy,FEMENINO,4-11-1998,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2018,4.47,811,623
20782610,JOSHUA RAUL,SANCHEZ FLEMING,joshua.sanchez.f@usachi.cy,MASCULINO,25-10-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2019,5.61,728,708
18533141,JAIME ANTONIO,DA LUZ PERALES,jaime.da luz.p@usachi.cy,MASCULINO,25-1-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,5.78,747,626
20437944,CHARLES JOÃO GUILHERME,BUENO BROWN,charles.bueno.b@usachi.cy,MASCULINO,20-7-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,5.86,815,835
19057990,ISABELLY SANDRA,CORTÉS PASCARELLA,isabelly.cortés.p@usachi.cy,FEMENINO,19-6-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2018,5.27,631,809
20555495,GRACE GLORIA,VILLASEÑOR CARRIÓN,grace.villaseñor.c@usachi.cy,FEMENINO,27-8-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2017,4.51,727,799
20174789,SAMANTHA CAROLINA,SEGURA CASTELL,samantha.segura.c@usachi.cy,FEMENINO,14-8-1992,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,4.99,605,616
20840320,STEPHANIE ISABEL,SANTOS MORRIS,stephanie.santos.m@usachi.cy,FEMENINO,28-9-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2017,4.38,558,816
19033718,NATHAN KARL,HOLLAND TANNER,nathan.holland.t@usachi.cy,MASCULINO,28-12-1996,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1,2019,4.83,803,750
20753208,ALEJANDRA LILLA,SMITH VENDRELL,alejandra.smith.v@usachi.cy,FEMENINO,26-7-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2019,5.31,670,572
19439773,NOAH CHRISTOPHER,VALMARANA TEIXEIRA,noah.valmarana.t@usachi.cy,MASCULINO,30-7-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2018,5.93,738,786
18938303,AMY KAYLA,FRANSCINI FERREIRA,amy.franscini.f@usachi.cy,FEMENINO,6-5-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2018,5.2,802,571
18587991,PAIGE LOLITA,CHAPMAN CARDENAS,paige.chapman.c@usachi.cy,FEMENINO,16-4-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,3,2018,5.41,748,657
19493224,ABIGAIL ARTHUR,DA CUNHA HARTMAN,abigail.da cunha.h@usachi.cy,MASCULINO,10-8-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,2,2018,5.61,671,618
18991794,MICHAEL RUBEN,SORRENTINO PÉREZ,michael.sorrentino.p@usachi.cy,MASCULINO,21-3-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,3,2018,6.92,769,816
18990325,LEONEL LOREDANA,HARRIS OCHOA,leonel.harris.o@usachi.cy,FEMENINO,30-12-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,2,2019,4.77,736,652
18093558,ESTELA VITOR HUGO,MILLER OLSON,estela.miller.o@usachi.cy,MASCULINO,9-10-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,3,2019,4.9,793,614
18111136,NANNI MANUEL,BERENGUER DA COSTA,nanni.berenguer.d@usachi.cy,MASCULINO,4-1-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,2,2018,6.03,710,675
18765592,NOELIA ANGELINA,PINA ESTÉVEZ,noelia.pina.e@usachi.cy,FEMENINO,29-3-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,3,2017,5.2,682,698
20246145,MICHAEL GABRIEL,HOLGUÍN CAÑIZARES,michael.holguín.c@usachi.cy,MASCULINO,1-9-1991,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,1,2019,6.8,630,804
20554076,CONSUELO JENNIFER,GARCIA BOYD,consuelo.garcia.b@usachi.cy,FEMENINO,20-9-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,1,2019,4.85,728,750
20466624,ROLANDO BENEDETTO,AMO FOGAÇA,rolando.amo.f@usachi.cy,MASCULINO,10-10-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,1,2018,6.6,770,804
18090382,WENDY LUDOVICA,SOUZA PRADA,wendy.souza.p@usachi.cy,FEMENINO,4-10-1999,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,2,2017,4.54,768,582
18053690,WILLIAM MIGUEL ÁNGEL,GIORGETTI SOTO,william.giorgetti.s@usachi.cy,MASCULINO,29-4-1993,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,2,2019,5.78,800,634
19611710,CLARA LOURDES,LOERA ALFARO,clara.loera.a@usachi.cy,FEMENINO,15-4-1995,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,3,2019,5.25,793,566
20128093,CORY CHRISTOPHER,HERNANDES REIG,cory.hernandes.r@usachi.cy,MASCULINO,22-4-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,2,2017,6.67,601,577
20016626,VICENTA MAR,JOHNSON CARDONA,vicenta.johnson.c@usachi.cy,FEMENINO,18-1-1997,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,2,2019,5.86,587,567
20674778,CLEMENTE CHRISTOPHER,COSTELA GUERRERO,clemente.costela.g@usachi.cy,MASCULINO,4-8-1990,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,2,2019,6.86,551,802
20303107,PEDRO MIGUEL NICOLAS,REED WHITE,pedro miguel.reed.w@usachi.cy,MASCULINO,14-12-1994,FACULTAD DE INGENIERÍA,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,2,2019,6.6,620,779
